TransactionID,ProductID,ProductName,ProductCategory,WarehouseLocation,TransactionType,TransactionDate,Quantity,UnitCost,TotalValue,ReferenceNumber,ReasonCode,StockBefore,StockAfter,ProcessedBy,Notes,CreatedBy,CreatedDate
1225,1512,SkyView 2-Person Tent,Camping,Backup,Sale,2026-01-19,-35,251.46,-8801.1,SO-84695,Customer Sale,102,67,warehouse2,Transaction processed for Backup location,system,2026-01-19
1226,3042,Aluminum All-Mountain Poles - 115cm,Ski,Main,Damage,2025-12-16,-5,61.48,-307.4,DMG-1226,Warehouse Damage,15,10,system,Transaction processed for Main location,system,2025-12-16
1227,2011,Coffee Maker,Kitchen,Main,Sale,2026-02-07,-48,127.27,-6108.96,SO-32456,Customer Sale,98,50,warehouse1,Transaction processed for Main location,system,2026-02-07
1228,2112,4-Slice Toaster,Kitchen,Backup,Receipt,2025-10-06,139,71.7,9966.12,PO-6497,Purchase Order Receipt,11,150,warehouse2,Transaction processed for Backup location,system,2025-10-06
1229,1523,TrailLite Daypack,Camping,Backup,Sale,2026-03-31,-2,53.51,-107.02,SO-96580,Customer Sale,16,14,warehouse2,Transaction processed for Backup location,system,2026-03-31
1230,3053,Waterproof Ski Pants,Ski,Main,Sale,2026-04-30,-47,166.37,-7819.39,SO-88606,Customer Sale,31,-16,warehouse2,Transaction processed for Main location,system,2026-04-30
1231,3042,Aluminum All-Mountain Poles - 115cm,Ski,Backup,Receipt,2025-08-22,125,61.16,7645.14,PO-5762,Purchase Order Receipt,86,211,warehouse2,Transaction processed for Backup location,system,2025-08-22
1232,3041,Carbon Fiber Racing Poles - 120cm,Ski,Main,Damage,2025-09-25,-5,122.21,-611.05,DMG-1232,Quality Issue,23,18,system,Transaction processed for Main location,system,2025-09-25
1233,1562,PowerBurner Camping Stove,Camping,Backup,Sale,2025-10-26,-21,137.5,-2887.5,SO-44818,Customer Sale,52,31,system,Transaction processed for Backup location,system,2025-10-26
1234,3022,Backcountry Explorer XC Skis - 190cm,Ski,Backup,Sale,2025-09-06,-8,347.02,-2776.16,SO-53525,Customer Sale,114,106,system,Transaction processed for Backup location,system,2025-09-06
1235,1523,TrailLite Daypack,Camping,Main,Adjustment,2025-08-27,-18,53.51,-963.18,ADJ-1235,System Correction,149,131,warehouse1,Transaction processed for Main location,system,2025-08-27
1236,3072,Hand Warmers - 10 Pack,Ski,Backup,Receipt,2025-10-26,106,8.76,928.54,PO-1924,Purchase Order Receipt,42,148,warehouse2,Transaction processed for Backup location,system,2025-10-26
1237,2021,Chef Knife,Kitchen,Main,Sale,2026-01-13,-38,54.35,-2065.3,SO-93590,Customer Sale,139,101,system,Transaction processed for Main location,system,2026-01-13
1238,2021,Chef Knife,Kitchen,Main,Receipt,2025-12-10,46,53.22,2448.27,PO-1540,Purchase Order Receipt,41,87,system,Transaction processed for Main location,system,2025-12-10
1239,2021,Chef Knife,Kitchen,Main,Sale,2025-08-31,-1,54.35,-54.35,SO-45816,Customer Sale,101,100,warehouse1,Transaction processed for Main location,system,2025-08-31
1240,3072,Hand Warmers - 10 Pack,Ski,Backup,Receipt,2026-01-06,156,9.19,1433.62,PO-5316,Purchase Order Receipt,4,160,warehouse1,Transaction processed for Backup location,system,2026-01-06
1241,2012,Espresso Machine,Kitchen,Backup,Adjustment,2025-09-09,8,315.48,2523.84,ADJ-1241,Cycle Count,109,117,system,Transaction processed for Backup location,system,2025-09-09
1242,3042,Aluminum All-Mountain Poles - 115cm,Ski,Backup,Sale,2025-11-09,-48,61.48,-2951.04,SO-86683,Customer Sale,14,-34,system,Transaction processed for Backup location,system,2025-11-09
1243,2031,Coffee Mug,Kitchen,Main,Sale,2026-02-08,-31,22.37,-693.47,SO-52386,Customer Sale,125,94,warehouse1,Transaction processed for Main location,system,2026-02-08
1244,3051,Insulated Ski Jacket - Men's,Ski,Main,Sale,2025-10-12,-11,235.56,-2591.16,SO-30216,Customer Sale,97,86,warehouse2,Transaction processed for Main location,system,2025-10-12
1245,2031,Coffee Mug,Kitchen,Main,Sale,2026-02-28,-49,22.37,-1096.13,SO-34397,Customer Sale,98,49,system,Transaction processed for Main location,system,2026-02-28
1246,1512,SkyView 2-Person Tent,Camping,Backup,Sale,2025-10-15,-15,251.46,-3771.9,SO-58585,Customer Sale,35,20,system,Transaction processed for Backup location,system,2025-10-15
1247,1533,RainGuard Hiking Jacket,Camping,Main,Transfer,2025-11-13,-48,116.73,-5603.04,TRF-7771,Warehouse Transfer,112,64,system,Transaction processed for Main location,system,2025-11-13
1248,3052,Thermal Base Layer Set - Women's,Ski,Regional,Sale,2025-10-02,-20,110.67,-2213.4,SO-70905,Customer Sale,193,173,warehouse1,Transaction processed for Regional location,system,2025-10-02
1249,3013,Beginner's Choice Alpine Skis - 160cm,Ski,Backup,Damage,2026-01-11,-8,352.91,-2823.28,DMG-1249,Warehouse Damage,0,-8,system,Transaction processed for Backup location,system,2026-01-11
1250,3053,Waterproof Ski Pants,Ski,Main,Sale,2025-09-24,-16,166.37,-2661.92,SO-74737,Customer Sale,102,86,warehouse1,Transaction processed for Main location,system,2025-09-24
1251,3053,Waterproof Ski Pants,Ski,Main,Return,2025-09-24,1,133.1,133.1,RET-33722,Customer Return,34,35,warehouse2,Transaction processed for Main location,system,2025-09-24
1252,1553,Adventure Dining Table,Camping,Regional,Sale,2025-10-01,-47,112.72,-5297.84,SO-27162,Customer Sale,272,225,warehouse2,Transaction processed for Regional location,system,2025-10-01
1253,1531,Summit Breeze Jacket,Camping,Regional,Return,2025-08-26,3,92.86,278.57,RET-94088,Customer Return,163,166,warehouse1,Transaction processed for Regional location,system,2025-08-26
1254,3053,Waterproof Ski Pants,Ski,Main,Transfer,2026-04-20,-35,166.37,-5822.95,TRF-9299,Warehouse Transfer,120,85,warehouse1,Transaction processed for Main location,system,2026-04-20
1255,2021,Chef Knife,Kitchen,Main,Sale,2026-03-22,-5,54.35,-271.75,SO-81049,Customer Sale,129,124,warehouse2,Transaction processed for Main location,system,2026-03-22
1256,3101,Winter Boots - Insulated,Ski,Backup,Sale,2026-04-05,-2,97.44,-194.88,SO-91505,Customer Sale,38,36,warehouse2,Transaction processed for Backup location,system,2026-04-05
1257,1512,SkyView 2-Person Tent,Camping,Backup,Adjustment,2025-09-02,8,251.46,2011.68,ADJ-1257,Physical Count,81,89,warehouse1,Transaction processed for Backup location,system,2025-09-02
1258,1512,SkyView 2-Person Tent,Camping,Backup,Sale,2025-11-28,-41,251.46,-10309.86,SO-91902,Customer Sale,51,10,system,Transaction processed for Backup location,system,2025-11-28
1259,2022,Fork Set,Kitchen,Main,Receipt,2025-12-15,106,31.53,3342.62,PO-8910,Purchase Order Receipt,42,148,warehouse1,Transaction processed for Main location,system,2025-12-15
1260,3052,Thermal Base Layer Set - Women's,Ski,Regional,Sale,2026-03-01,-46,110.67,-5090.82,SO-90936,Customer Sale,201,155,warehouse2,Transaction processed for Regional location,system,2026-03-01
1261,3082,Edge Tuning Tool Set,Ski,Regional,Receipt,2025-12-13,76,89.54,6805.22,PO-8248,Purchase Order Receipt,194,270,system,Transaction processed for Regional location,system,2025-12-13
1262,1551,BaseCamp Folding Table,Camping,Backup,Adjustment,2026-04-15,-3,70.32,-210.96,ADJ-1262,Cycle Count,70,67,warehouse2,Transaction processed for Backup location,system,2026-04-15
1263,3011,Alpine Pro Racing Skis - 170cm,Ski,Backup,Sale,2026-03-02,-11,917.54,-10092.94,SO-77449,Customer Sale,53,42,warehouse2,Transaction processed for Backup location,system,2026-03-02
1264,1533,RainGuard Hiking Jacket,Camping,Main,Sale,2026-04-21,-47,116.73,-5486.31,SO-66392,Customer Sale,126,79,system,Transaction processed for Main location,system,2026-04-21
1265,2091,Spatula,Kitchen,Backup,Sale,2025-08-03,-32,9.76,-312.32,SO-40103,Customer Sale,108,76,warehouse1,Transaction processed for Backup location,system,2025-08-03
1266,1561,EcoFire Camping Stove,Camping,Main,Receipt,2026-04-09,98,73.71,7223.82,PO-9189,Purchase Order Receipt,107,205,system,Transaction processed for Main location,system,2026-04-09
1267,3062,Anti-Fog Ski Goggles,Ski,Main,Sale,2025-09-10,-26,86.98,-2261.48,SO-61766,Customer Sale,2,-24,system,Transaction processed for Main location,system,2025-09-10
1268,1561,EcoFire Camping Stove,Camping,Backup,Sale,2026-01-16,-26,75.11,-1952.86,SO-49096,Customer Sale,94,68,warehouse1,Transaction processed for Backup location,system,2026-01-16
1269,1552,TrekMaster Camping Chair,Camping,Main,Return,2025-10-14,4,43.33,173.31,RET-99420,Customer Return,81,85,warehouse1,Transaction processed for Main location,system,2025-10-14
1270,3013,Beginner's Choice Alpine Skis - 160cm,Ski,Backup,Adjustment,2025-08-21,-12,352.91,-4234.92,ADJ-1270,Physical Count,13,1,warehouse2,Transaction processed for Backup location,system,2025-08-21
1271,3102,Winter Hiking Boots - Waterproof,Ski,Backup,Sale,2025-09-01,-39,173.42,-6763.38,SO-30084,Customer Sale,17,-22,warehouse1,Transaction processed for Backup location,system,2025-09-01
1272,1532,TrailBlaze Hiking Pants,Camping,Backup,Receipt,2025-08-10,66,67.64,4463.95,PO-5249,Purchase Order Receipt,48,114,warehouse1,Transaction processed for Backup location,system,2025-08-10
1273,2051,Ice Cream Bowl,Kitchen,Main,Sale,2026-04-15,-1,18.17,-18.17,SO-25186,Customer Sale,62,61,warehouse1,Transaction processed for Main location,system,2026-04-15
1274,3033,Women's Performance Ski Boots,Ski,Main,Receipt,2026-03-16,142,418.77,59465.27,PO-5542,Purchase Order Receipt,67,209,warehouse2,Transaction processed for Main location,system,2026-03-16
1275,3053,Waterproof Ski Pants,Ski,Main,Return,2026-01-18,1,133.1,133.1,RET-64568,Customer Return,197,198,system,Transaction processed for Main location,system,2026-01-18
1276,1522,SummitClimber Backpack,Camping,Regional,Sale,2025-08-14,-10,145.39,-1453.9,SO-41385,Customer Sale,9,-1,warehouse1,Transaction processed for Regional location,system,2025-08-14
1277,3051,Insulated Ski Jacket - Men's,Ski,Main,Receipt,2025-07-06,93,227.58,21164.68,PO-7765,Purchase Order Receipt,129,222,warehouse1,Transaction processed for Main location,system,2025-07-06
1278,1552,TrekMaster Camping Chair,Camping,Main,Receipt,2026-03-25,162,52.77,8548.98,PO-1586,Purchase Order Receipt,34,196,system,Transaction processed for Main location,system,2026-03-25
1279,1523,TrailLite Daypack,Camping,Backup,Adjustment,2026-03-16,9,53.51,481.59,ADJ-1279,Cycle Count,111,120,system,Transaction processed for Backup location,system,2026-03-16
1280,1562,PowerBurner Camping Stove,Camping,Main,Transfer,2026-04-07,-34,137.5,-4675.0,TRF-5850,Warehouse Transfer,72,38,warehouse2,Transaction processed for Main location,system,2026-04-07
1281,2071,Baking Pan,Kitchen,Main,Sale,2025-09-21,-45,17.67,-795.15,SO-23552,Customer Sale,112,67,system,Transaction processed for Main location,system,2025-09-21
1282,3052,Thermal Base Layer Set - Women's,Ski,Regional,Sale,2025-08-09,-8,110.67,-885.36,SO-17876,Customer Sale,115,107,warehouse2,Transaction processed for Regional location,system,2025-08-09
1283,3053,Waterproof Ski Pants,Ski,Main,Adjustment,2026-04-12,2,166.37,332.74,ADJ-1283,Physical Count,119,121,warehouse2,Transaction processed for Main location,system,2026-04-12
1284,1543,TrekStar Hiking Sandals,Camping,Main,Return,2026-04-11,4,55.23,220.93,RET-69749,Customer Return,14,18,warehouse2,Transaction processed for Main location,system,2026-04-11
1285,2111,High-Speed Blender,Kitchen,Main,Adjustment,2025-08-15,-10,147.2,-1472.0,ADJ-1285,Physical Count,126,116,system,Transaction processed for Main location,system,2025-08-15
1286,2011,Coffee Maker,Kitchen,Main,Damage,2026-04-11,-10,127.27,-1272.7,DMG-1286,Shipping Damage,109,99,warehouse2,Transaction processed for Main location,system,2026-04-11
1287,3042,Aluminum All-Mountain Poles - 115cm,Ski,Backup,Receipt,2026-03-26,178,60.35,10741.78,PO-6682,Purchase Order Receipt,103,281,system,Transaction processed for Backup location,system,2026-03-26
1288,3013,Beginner's Choice Alpine Skis - 160cm,Ski,Backup,Receipt,2025-12-17,66,349.73,23082.49,PO-6815,Purchase Order Receipt,163,229,warehouse1,Transaction processed for Backup location,system,2025-12-17
1289,2091,Spatula,Kitchen,Backup,Receipt,2025-11-21,96,10.05,964.74,PO-7061,Purchase Order Receipt,23,119,warehouse2,Transaction processed for Backup location,system,2025-11-21
1290,1521,Adventurer Pro Backpack,Camping,Main,Sale,2026-04-25,-29,151.56,-4395.24,SO-94335,Customer Sale,2,-27,system,Transaction processed for Main location,system,2026-04-25
1291,3104,Ski Tuning Bench - Portable,Ski,Backup,Sale,2025-09-12,-43,145.52,-6257.36,SO-39579,Customer Sale,85,42,system,Transaction processed for Backup location,system,2025-09-12
1292,1512,SkyView 2-Person Tent,Camping,Main,Sale,2025-07-03,-11,251.46,-2766.06,SO-72057,Customer Sale,118,107,warehouse2,Transaction processed for Main location,system,2025-07-03
1293,3053,Waterproof Ski Pants,Ski,Main,Return,2025-09-28,2,133.1,266.19,RET-49702,Customer Return,55,57,warehouse1,Transaction processed for Main location,system,2025-09-28
1294,3041,Carbon Fiber Racing Poles - 120cm,Ski,Main,Sale,2026-02-24,-8,122.21,-977.68,SO-23536,Customer Sale,16,8,warehouse1,Transaction processed for Main location,system,2026-02-24
1295,1553,Adventure Dining Table,Camping,Regional,Sale,2025-10-04,-26,112.72,-2930.72,SO-42782,Customer Sale,102,76,system,Transaction processed for Regional location,system,2025-10-04
1296,1511,Alpine Explorer Tent,Camping,Backup,Sale,2026-01-21,-2,327.59,-655.18,SO-12813,Customer Sale,15,13,warehouse1,Transaction processed for Backup location,system,2026-01-21
1297,3081,All-Temp Ski Wax Kit,Ski,Backup,Receipt,2025-09-10,19,55.39,1052.34,PO-9088,Purchase Order Receipt,64,83,warehouse2,Transaction processed for Backup location,system,2025-09-10
1298,3101,Winter Boots - Insulated,Ski,Backup,Sale,2026-03-17,-38,97.44,-3702.72,SO-79838,Customer Sale,36,-2,warehouse2,Transaction processed for Backup location,system,2026-03-17
1299,1581,LED Headlamp - Rechargeable,Camping,Main,Return,2026-02-07,5,46.83,234.16,RET-69230,Customer Return,115,120,system,Transaction processed for Main location,system,2026-02-07
1300,3081,All-Temp Ski Wax Kit,Ski,Backup,Receipt,2025-10-25,191,54.17,10345.55,PO-8924,Purchase Order Receipt,70,261,system,Transaction processed for Backup location,system,2025-10-25
1301,3042,Aluminum All-Mountain Poles - 115cm,Ski,Backup,Transfer,2025-07-02,-10,61.48,-614.8,TRF-3034,Warehouse Transfer,94,84,warehouse1,Transaction processed for Backup location,system,2025-07-02
1302,1522,SummitClimber Backpack,Camping,Backup,Transfer,2025-08-23,-42,145.39,-6106.38,TRF-5499,Warehouse Transfer,65,23,warehouse1,Transaction processed for Backup location,system,2025-08-23
1303,1561,EcoFire Camping Stove,Camping,Main,Transfer,2025-07-11,-48,75.11,-3605.28,TRF-1040,Warehouse Transfer,84,36,system,Transaction processed for Main location,system,2025-07-11
1304,1532,TrailBlaze Hiking Pants,Camping,Backup,Receipt,2025-11-19,115,68.83,7914.98,PO-5207,Purchase Order Receipt,68,183,system,Transaction processed for Backup location,system,2025-11-19
1305,1572,MountainDream Sleeping Bag,Camping,Main,Sale,2026-02-24,-49,205.16,-10052.84,SO-60052,Customer Sale,115,66,warehouse2,Transaction processed for Main location,system,2026-02-24
1306,2012,Espresso Machine,Kitchen,Backup,Receipt,2025-07-29,35,302.64,10592.37,PO-5235,Purchase Order Receipt,41,76,system,Transaction processed for Backup location,system,2025-07-29
1307,3021,Nordic Classic XC Skis - 185cm,Ski,Main,Sale,2026-01-10,-35,259.09,-9068.15,SO-12338,Customer Sale,80,45,warehouse2,Transaction processed for Main location,system,2026-01-10
1308,3062,Anti-Fog Ski Goggles,Ski,Main,Sale,2026-04-06,-26,86.98,-2261.48,SO-13710,Customer Sale,34,8,warehouse1,Transaction processed for Main location,system,2026-04-06
1309,1571,CozyNights Sleeping Bag,Camping,Main,Sale,2025-10-13,-14,113.19,-1584.66,SO-51859,Customer Sale,139,125,warehouse1,Transaction processed for Main location,system,2025-10-13
1310,3082,Edge Tuning Tool Set,Ski,Regional,Receipt,2025-07-26,16,87.07,1393.05,PO-7085,Purchase Order Receipt,133,149,warehouse1,Transaction processed for Regional location,system,2025-07-26
1311,3052,Thermal Base Layer Set - Women's,Ski,Regional,Receipt,2026-02-08,103,115.64,11910.82,PO-7308,Purchase Order Receipt,192,295,system,Transaction processed for Regional location,system,2026-02-08
1312,2081,Food Storage Set,Kitchen,Main,Sale,2025-08-22,-31,27.66,-857.46,SO-74782,Customer Sale,105,74,warehouse2,Transaction processed for Main location,system,2025-08-22
1313,1512,SkyView 2-Person Tent,Camping,Backup,Sale,2026-04-13,-43,251.46,-10812.78,SO-92810,Customer Sale,51,8,system,Transaction processed for Backup location,system,2026-04-13
1314,3062,Anti-Fog Ski Goggles,Ski,Main,Adjustment,2025-08-03,-15,86.98,-1304.7,ADJ-1314,Cycle Count,124,109,warehouse1,Transaction processed for Main location,system,2025-08-03
1315,1542,TrailWalker Hiking Shoes,Camping,Backup,Receipt,2026-04-10,193,93.6,18064.2,PO-8987,Purchase Order Receipt,63,256,system,Transaction processed for Backup location,system,2026-04-10
1316,2061,Mixing Bowl,Kitchen,Backup,Adjustment,2026-04-28,-18,25.99,-467.82,ADJ-1316,Cycle Count,79,61,warehouse2,Transaction processed for Backup location,system,2026-04-28
1317,2012,Espresso Machine,Kitchen,Main,Receipt,2025-09-20,145,311.63,45186.43,PO-8411,Purchase Order Receipt,88,233,system,Transaction processed for Main location,system,2025-09-20
1318,2071,Baking Pan,Kitchen,Main,Transfer,2025-11-17,-7,17.67,-123.69,TRF-1870,Warehouse Transfer,53,46,warehouse2,Transaction processed for Main location,system,2025-11-17
1319,3102,Winter Hiking Boots - Waterproof,Ski,Backup,Receipt,2025-11-28,134,172.34,23092.93,PO-6404,Purchase Order Receipt,12,146,warehouse2,Transaction processed for Backup location,system,2025-11-28
1320,3081,All-Temp Ski Wax Kit,Ski,Backup,Transfer,2025-08-05,-20,56.17,-1123.4,TRF-1804,Warehouse Transfer,79,59,warehouse2,Transaction processed for Backup location,system,2025-08-05
1321,2091,Spatula,Kitchen,Main,Sale,2026-04-20,-25,9.76,-244.0,SO-38274,Customer Sale,47,22,warehouse1,Transaction processed for Main location,system,2026-04-20
1322,1511,Alpine Explorer Tent,Camping,Backup,Sale,2025-09-02,-15,327.59,-4913.85,SO-78875,Customer Sale,116,101,warehouse2,Transaction processed for Backup location,system,2025-09-02
1323,1523,TrailLite Daypack,Camping,Main,Damage,2026-03-15,-8,53.51,-428.08,DMG-1323,Quality Issue,8,0,warehouse2,Transaction processed for Main location,system,2026-03-15
1324,2091,Spatula,Kitchen,Main,Adjustment,2025-07-19,14,9.76,136.64,ADJ-1324,Physical Count,24,38,system,Transaction processed for Main location,system,2025-07-19
