TransactionID,ProductID,ProductName,WarehouseID,TransactionType,TransactionDate,Quantity,UnitCost,TotalValue,ReferenceNumber,ReasonCode,StockBefore,StockAfter,ProcessedBy,Notes,CreatedBy,CreatedDate
803,2061,Mixing Bowl,WH_200,Transfer,2026-01-25,-16,27.44,439.04,TRF-7284,Warehouse Transfer,609,593,System,Transaction processed for WH_200 location,system,2026-01-25
804,3103,Snowboard Bindings - Pro,WH_200,Receipt,2025-10-11,166,174.67,28995.42,PO-4211,Purchase Order Receipt,44,210,System,Transaction processed for WH_200 location,system,2025-10-11
805,1551,BaseCamp Folding Table,WH_200,Sale,2026-02-20,-37,56.2,2079.4,SO-47374,Customer Sale,137,100,System,Transaction processed for WH_200 location,system,2026-02-20
806,2112,4-Slice Toaster,WH_200,Receipt,2026-01-01,136,60.11,8174.48,PO-8069,Purchase Order Receipt,543,679,System,Transaction processed for WH_200 location,system,2026-01-01
807,2111,High-Speed Blender,WH_100,Damage,2026-04-23,-9,129.6,1166.4,DMG-807,Shipping Damage,524,515,System,Transaction processed for WH_100 location,system,2026-04-23
808,2061,Mixing Bowl,WH_200,Receipt,2025-11-29,197,27.04,5326.62,PO-6235,Purchase Order Receipt,797,994,System,Transaction processed for WH_200 location,system,2025-11-29
809,3092,All-Mountain Snowboard - 158cm,WH_100,Return,2025-07-11,4,390.57,1562.27,RET-42138,Customer Return,42,46,System,Transaction processed for WH_100 location,system,2025-07-11
810,3052,Thermal Base Layer Set - Women's,WH_200,Sale,2025-10-08,-27,79.81,2154.87,SO-62918,Customer Sale,29,2,System,Transaction processed for WH_200 location,system,2025-10-08
811,1572,MountainDream Sleeping Bag,WH_200,Damage,2025-09-20,-8,177.25,1418.0,DMG-811,Shipping Damage,372,364,System,Transaction processed for WH_200 location,system,2025-09-20
812,3091,Freestyle Snowboard - 155cm,WH_200,Return,2025-09-06,3,331.78,995.35,RET-79678,Customer Return,48,51,System,Transaction processed for WH_200 location,system,2025-09-06
813,3102,Winter Hiking Boots - Waterproof,WH_100,Sale,2025-09-24,-36,134.96,4858.56,SO-64489,Customer Sale,108,72,System,Transaction processed for WH_100 location,system,2025-09-24
814,1551,BaseCamp Folding Table,WH_200,Sale,2025-11-27,-3,56.2,168.6,SO-49588,Customer Sale,80,77,System,Transaction processed for WH_200 location,system,2025-11-27
815,3031,Pro Flex Racing Ski Boots,WH_200,Sale,2025-07-16,-31,459.79,14253.49,SO-12315,Customer Sale,31,0,System,Transaction processed for WH_200 location,system,2025-07-16
816,3041,Carbon Fiber Racing Poles - 120cm,WH_200,Receipt,2026-04-10,159,119.5,18999.8,PO-8987,Purchase Order Receipt,51,210,System,Transaction processed for WH_200 location,system,2026-04-10
817,1521,Adventurer Pro Backpack,WH_500,Sale,2025-10-28,-46,118.65,5457.9,SO-97228,Customer Sale,531,485,System,Transaction processed for WH_500 location,system,2025-10-28
818,3042,Aluminum All-Mountain Poles - 115cm,WH_100,Sale,2026-02-20,-18,57.66,1037.88,SO-64238,Customer Sale,67,49,System,Transaction processed for WH_100 location,system,2026-02-20
819,1543,TrekStar Hiking Sandals,WH_200,Sale,2025-08-28,-17,52.24,888.08,SO-98928,Customer Sale,61,44,System,Transaction processed for WH_200 location,system,2025-08-28
820,3062,Anti-Fog Ski Goggles,WH_200,Sale,2025-07-01,-2,71.96,143.92,SO-51259,Customer Sale,100,98,System,Transaction processed for WH_200 location,system,2025-07-01
821,3051,Insulated Ski Jacket - Men's,WH_500,Receipt,2025-11-29,178,166.74,29680.07,PO-3477,Purchase Order Receipt,20,198,System,Transaction processed for WH_500 location,system,2025-11-29
822,3053,Waterproof Ski Pants,WH_100,Adjustment,2026-04-20,-4,123.28,493.12,ADJ-822,System Correction,71,67,System,Transaction processed for WH_100 location,system,2026-04-20
823,2101,Measuring Cup Set,WH_100,Sale,2026-01-17,-31,12.84,398.04,SO-10046,Customer Sale,763,732,System,Transaction processed for WH_100 location,system,2026-01-17
824,2022,Fork Set,WH_100,Receipt,2025-10-30,140,28.95,4052.97,PO-8554,Purchase Order Receipt,1828,1968,System,Transaction processed for WH_100 location,system,2025-10-30
825,2111,High-Speed Blender,WH_200,Sale,2026-04-20,-35,129.6,4536.0,SO-79653,Customer Sale,120,85,System,Transaction processed for WH_200 location,system,2026-04-20
826,3072,Hand Warmers - 10 Pack,WH_200,Transfer,2026-03-02,-19,8.13,154.47,TRF-1596,Warehouse Transfer,71,52,System,Transaction processed for WH_200 location,system,2026-03-02
827,1561,EcoFire Camping Stove,WH_100,Sale,2025-10-21,-44,79.86,3513.84,SO-39766,Customer Sale,186,142,System,Transaction processed for WH_100 location,system,2025-10-21
828,2121,Bamboo Cutting Board Set,WH_100,Sale,2025-08-01,-34,29.56,1005.04,SO-84867,Customer Sale,259,225,System,Transaction processed for WH_100 location,system,2025-08-01
829,2101,Measuring Cup Set,WH_100,Adjustment,2025-09-01,8,12.84,102.72,ADJ-829,Cycle Count,750,758,System,Transaction processed for WH_100 location,system,2025-09-01
830,2091,Spatula,WH_200,Sale,2025-08-09,-30,7.38,221.4,SO-77319,Customer Sale,113,83,System,Transaction processed for WH_200 location,system,2025-08-09
831,1512,SkyView 2-Person Tent,WH_100,Sale,2025-12-26,-33,204.38,6744.54,SO-20415,Customer Sale,237,204,System,Transaction processed for WH_100 location,system,2025-12-26
832,1553,Adventure Dining Table,WH_200,Adjustment,2025-09-08,9,87.23,785.07,ADJ-832,Cycle Count,134,143,System,Transaction processed for WH_200 location,system,2025-09-08
833,1562,PowerBurner Camping Stove,WH_200,Adjustment,2025-10-12,-18,112.81,2030.58,ADJ-833,System Correction,131,113,System,Transaction processed for WH_200 location,system,2025-10-12
834,2041,Serving Platter,WH_500,Transfer,2025-07-19,-42,43.57,1829.94,TRF-5703,Warehouse Transfer,2430,2388,System,Transaction processed for WH_500 location,system,2025-07-19
835,2091,Spatula,WH_200,Receipt,2025-10-05,96,7.28,698.45,PO-9308,Purchase Order Receipt,84,180,System,Transaction processed for WH_200 location,system,2025-10-05
836,3103,Snowboard Bindings - Pro,WH_200,Sale,2026-01-17,-1,177.45,177.45,SO-85728,Customer Sale,109,108,System,Transaction processed for WH_200 location,system,2026-01-17
837,1551,BaseCamp Folding Table,WH_200,Adjustment,2026-04-02,-5,56.2,281.0,ADJ-837,System Correction,138,133,System,Transaction processed for WH_200 location,system,2026-04-02
838,1553,Adventure Dining Table,WH_200,Adjustment,2026-03-16,12,87.23,1046.76,ADJ-838,System Correction,76,88,System,Transaction processed for WH_200 location,system,2026-03-16
839,2112,4-Slice Toaster,WH_200,Damage,2025-09-29,-2,57.27,114.54,DMG-839,Quality Issue,234,232,System,Transaction processed for WH_200 location,system,2025-09-29
840,3021,Nordic Classic XC Skis - 185cm,WH_200,Adjustment,2025-11-10,-10,229.72,2297.2,ADJ-840,Physical Count,46,36,System,Transaction processed for WH_200 location,system,2025-11-10
841,2121,Bamboo Cutting Board Set,WH_100,Sale,2026-03-05,-32,29.56,945.92,SO-65192,Customer Sale,169,137,System,Transaction processed for WH_100 location,system,2026-03-05
842,3061,Professional Ski Helmet,WH_200,Receipt,2025-10-05,35,112.75,3946.36,PO-2683,Purchase Order Receipt,75,110,System,Transaction processed for WH_200 location,system,2025-10-05
843,3042,Aluminum All-Mountain Poles - 115cm,WH_100,Sale,2026-02-18,-37,57.66,2133.42,SO-28809,Customer Sale,86,49,System,Transaction processed for WH_100 location,system,2026-02-18
844,3081,All-Temp Ski Wax Kit,WH_500,Sale,2026-02-22,-3,43.8,131.4,SO-55362,Customer Sale,3,0,System,Transaction processed for WH_500 location,system,2026-02-22
845,1561,EcoFire Camping Stove,WH_100,Sale,2025-09-16,-4,79.86,319.44,SO-36740,Customer Sale,162,158,System,Transaction processed for WH_100 location,system,2025-09-16
846,1522,SummitClimber Backpack,WH_100,Adjustment,2025-07-29,7,133.58,935.06,ADJ-846,System Correction,516,523,System,Transaction processed for WH_100 location,system,2025-07-29
847,2091,Spatula,WH_100,Receipt,2025-09-20,197,7.11,1401.46,PO-8051,Purchase Order Receipt,496,693,System,Transaction processed for WH_100 location,system,2025-09-20
848,3062,Anti-Fog Ski Goggles,WH_500,Transfer,2026-02-19,-13,71.96,935.48,TRF-5153,Warehouse Transfer,94,81,System,Transaction processed for WH_500 location,system,2026-02-19
849,1523,TrailLite Daypack,WH_100,Receipt,2025-12-29,196,47.95,9397.93,PO-3117,Purchase Order Receipt,915,1111,System,Transaction processed for WH_100 location,system,2025-12-29
850,1552,TrekMaster Camping Chair,WH_200,Receipt,2025-08-05,86,47.62,4095.47,PO-8102,Purchase Order Receipt,56,142,System,Transaction processed for WH_200 location,system,2025-08-05
851,3033,Women's Performance Ski Boots,WH_100,Damage,2026-01-22,-8,407.14,3257.12,DMG-851,Shipping Damage,74,66,System,Transaction processed for WH_100 location,system,2026-01-22
852,3091,Freestyle Snowboard - 155cm,WH_200,Transfer,2025-09-08,-26,414.73,10782.98,TRF-6810,Warehouse Transfer,75,49,System,Transaction processed for WH_200 location,system,2025-09-08
853,1552,TrekMaster Camping Chair,WH_200,Receipt,2025-09-02,167,44.34,7403.97,PO-4944,Purchase Order Receipt,75,242,System,Transaction processed for WH_200 location,system,2025-09-02
854,1523,TrailLite Daypack,WH_100,Sale,2026-02-27,-9,47.3,425.7,SO-96655,Customer Sale,781,772,System,Transaction processed for WH_100 location,system,2026-02-27
855,2091,Spatula,WH_200,Receipt,2025-11-17,82,7.34,602.11,PO-5230,Purchase Order Receipt,211,293,System,Transaction processed for WH_200 location,system,2025-11-17
856,3052,Thermal Base Layer Set - Women's,WH_200,Sale,2026-04-20,-4,79.81,319.24,SO-72520,Customer Sale,42,38,System,Transaction processed for WH_200 location,system,2026-04-20
857,1562,PowerBurner Camping Stove,WH_200,Receipt,2025-10-09,154,112.7,17356.28,PO-3009,Purchase Order Receipt,66,220,System,Transaction processed for WH_200 location,system,2025-10-09
858,3072,Hand Warmers - 10 Pack,WH_200,Sale,2026-02-27,-14,8.13,113.82,SO-75350,Customer Sale,33,19,System,Transaction processed for WH_200 location,system,2026-02-27
859,3011,Alpine Pro Racing Skis - 170cm,WH_200,Adjustment,2026-02-18,5,816.73,4083.65,ADJ-859,Cycle Count,56,61,System,Transaction processed for WH_200 location,system,2026-02-18
860,1562,PowerBurner Camping Stove,WH_200,Receipt,2025-11-16,141,110.06,15517.85,PO-8457,Purchase Order Receipt,189,330,System,Transaction processed for WH_200 location,system,2025-11-16
861,3031,Pro Flex Racing Ski Boots,WH_200,Sale,2026-01-08,-9,459.79,4138.11,SO-48729,Customer Sale,9,0,System,Transaction processed for WH_200 location,system,2026-01-08
862,1561,EcoFire Camping Stove,WH_100,Receipt,2026-04-15,45,81.15,3651.53,PO-2153,Purchase Order Receipt,115,160,System,Transaction processed for WH_100 location,system,2026-04-15
863,3104,Ski Tuning Bench - Portable,WH_100,Sale,2026-02-12,-33,115.52,3812.16,SO-86053,Customer Sale,59,26,System,Transaction processed for WH_100 location,system,2026-02-12
864,3082,Edge Tuning Tool Set,WH_100,Sale,2026-01-11,-9,59.43,534.87,SO-15812,Customer Sale,76,67,System,Transaction processed for WH_100 location,system,2026-01-11
865,1511,Alpine Explorer Tent,WH_500,Sale,2025-09-09,-27,285.12,7698.24,SO-78626,Customer Sale,1181,1154,System,Transaction processed for WH_500 location,system,2025-09-09
866,2091,Spatula,WH_200,Sale,2025-09-30,-36,7.38,265.68,SO-35649,Customer Sale,153,117,System,Transaction processed for WH_200 location,system,2025-09-30
867,3081,All-Temp Ski Wax Kit,WH_500,Sale,2025-09-24,-28,43.8,1226.4,SO-50546,Customer Sale,56,28,System,Transaction processed for WH_500 location,system,2025-09-24
868,3011,Alpine Pro Racing Skis - 170cm,WH_200,Sale,2025-11-22,-45,816.73,36752.85,SO-55660,Customer Sale,173,128,System,Transaction processed for WH_200 location,system,2025-11-22
869,3032,Comfort Fit Recreational Boots,WH_200,Return,2025-12-04,2,221.01,442.02,RET-60088,Customer Return,115,117,System,Transaction processed for WH_200 location,system,2025-12-04
870,2031,Coffee Mug,WH_200,Receipt,2025-09-05,192,19.75,3792.19,PO-1270,Purchase Order Receipt,1439,1631,System,Transaction processed for WH_200 location,system,2025-09-05
871,3101,Winter Boots - Insulated,WH_100,Receipt,2025-07-04,113,95.5,10791.99,PO-3470,Purchase Order Receipt,91,204,System,Transaction processed for WH_100 location,system,2025-07-04
872,2011,Coffee Maker,WH_200,Sale,2025-09-09,-4,119.66,478.64,SO-14390,Customer Sale,870,866,System,Transaction processed for WH_200 location,system,2025-09-09
873,1572,MountainDream Sleeping Bag,WH_200,Sale,2025-10-28,-1,177.25,177.25,SO-87826,Customer Sale,1,0,System,Transaction processed for WH_200 location,system,2025-10-28
874,3101,Winter Boots - Insulated,WH_100,Adjustment,2025-09-16,-9,91.11,819.99,ADJ-874,System Correction,23,14,System,Transaction processed for WH_100 location,system,2025-09-16
875,3071,Ski Boot Bag - Premium,WH_200,Sale,2026-01-30,-28,34.5,966.0,SO-34508,Customer Sale,85,57,System,Transaction processed for WH_200 location,system,2026-01-30
876,2061,Mixing Bowl,WH_200,Sale,2025-07-04,-7,27.44,192.08,SO-63558,Customer Sale,721,714,System,Transaction processed for WH_200 location,system,2025-07-04
877,2111,High-Speed Blender,WH_100,Receipt,2026-04-16,25,130.76,3268.95,PO-1280,Purchase Order Receipt,501,526,System,Transaction processed for WH_100 location,system,2026-04-16
878,1511,Alpine Explorer Tent,WH_500,Adjustment,2025-08-11,0,285.12,0.0,ADJ-878,Cycle Count,1194,1194,System,Transaction processed for WH_500 location,system,2025-08-11
879,1531,Summit Breeze Jacket,WH_500,Receipt,2025-11-09,117,88.9,10401.14,PO-7155,Purchase Order Receipt,953,1070,System,Transaction processed for WH_500 location,system,2025-11-09
880,2061,Mixing Bowl,WH_200,Sale,2025-11-23,-36,27.44,987.84,SO-88034,Customer Sale,735,699,System,Transaction processed for WH_200 location,system,2025-11-23
881,1563,CompactCook Camping Stove,WH_100,Adjustment,2025-11-09,-14,59.37,831.18,ADJ-881,Physical Count,146,132,System,Transaction processed for WH_100 location,system,2025-11-09
882,2061,Mixing Bowl,WH_200,Sale,2025-11-10,-17,27.44,466.48,SO-12542,Customer Sale,753,736,System,Transaction processed for WH_200 location,system,2025-11-10
883,1551,BaseCamp Folding Table,WH_200,Damage,2025-11-14,-7,56.2,393.4,DMG-883,Quality Issue,87,80,System,Transaction processed for WH_200 location,system,2025-11-14
884,3053,Waterproof Ski Pants,WH_100,Sale,2026-01-03,-42,123.28,5177.76,SO-11818,Customer Sale,50,8,System,Transaction processed for WH_100 location,system,2026-01-03
885,3052,Thermal Base Layer Set - Women's,WH_200,Sale,2025-11-15,-17,79.81,1356.77,SO-23764,Customer Sale,91,74,System,Transaction processed for WH_200 location,system,2025-11-15
886,3031,Pro Flex Racing Ski Boots,WH_200,Receipt,2025-11-23,50,457.44,22872.18,PO-3279,Purchase Order Receipt,107,157,System,Transaction processed for WH_200 location,system,2025-11-23
887,3041,Carbon Fiber Racing Poles - 120cm,WH_200,Return,2025-08-10,1,91.48,91.48,RET-33678,Customer Return,49,50,System,Transaction processed for WH_200 location,system,2025-08-10
888,3051,Insulated Ski Jacket - Men's,WH_500,Receipt,2025-08-28,79,162.75,12857.25,PO-3972,Purchase Order Receipt,76,155,System,Transaction processed for WH_500 location,system,2025-08-28
889,1512,SkyView 2-Person Tent,WH_100,Adjustment,2025-10-07,-9,204.38,1839.42,ADJ-889,System Correction,97,88,System,Transaction processed for WH_100 location,system,2025-10-07
890,3071,Ski Boot Bag - Premium,WH_200,Sale,2026-02-22,-34,34.5,1173.0,SO-30008,Customer Sale,34,0,System,Transaction processed for WH_200 location,system,2026-02-22
891,2121,Bamboo Cutting Board Set,WH_100,Return,2025-07-21,5,23.65,118.24,RET-11561,Customer Return,242,247,System,Transaction processed for WH_100 location,system,2025-07-21
892,2012,Espresso Machine,WH_500,Sale,2025-11-11,-45,277.98,12509.1,SO-75508,Customer Sale,2890,2845,System,Transaction processed for WH_500 location,system,2025-11-11
893,1562,PowerBurner Camping Stove,WH_100,Sale,2025-09-09,-28,112.81,3158.68,SO-95353,Customer Sale,217,189,System,Transaction processed for WH_100 location,system,2025-09-09
894,3032,Comfort Fit Recreational Boots,WH_500,Sale,2026-01-30,-24,276.26,6630.24,SO-95649,Customer Sale,136,112,System,Transaction processed for WH_500 location,system,2026-01-30
895,3052,Thermal Base Layer Set - Women's,WH_200,Sale,2025-09-14,-21,79.81,1676.01,SO-62370,Customer Sale,117,96,System,Transaction processed for WH_200 location,system,2025-09-14
896,3091,Freestyle Snowboard - 155cm,WH_200,Receipt,2026-01-30,132,422.06,55711.99,PO-2824,Purchase Order Receipt,29,161,System,Transaction processed for WH_200 location,system,2026-01-30
897,3052,Thermal Base Layer Set - Women's,WH_200,Sale,2025-09-24,-5,79.81,399.05,SO-26073,Customer Sale,79,74,System,Transaction processed for WH_200 location,system,2025-09-24
898,2011,Coffee Maker,WH_200,Sale,2025-11-17,-27,119.66,3230.82,SO-64447,Customer Sale,1823,1796,System,Transaction processed for WH_200 location,system,2025-11-17
899,3052,Thermal Base Layer Set - Women's,WH_200,Sale,2026-02-07,-30,79.81,2394.3,SO-33381,Customer Sale,86,56,System,Transaction processed for WH_200 location,system,2026-02-07
900,3032,Comfort Fit Recreational Boots,WH_500,Receipt,2025-10-19,87,289.7,25203.48,PO-2707,Purchase Order Receipt,41,128,System,Transaction processed for WH_500 location,system,2025-10-19
901,3082,Edge Tuning Tool Set,WH_100,Sale,2025-09-06,-29,59.43,1723.47,SO-76468,Customer Sale,38,9,System,Transaction processed for WH_100 location,system,2025-09-06
902,1541,TrekReady Hiking Boots,WH_200,Sale,2026-01-01,-40,108.54,4341.6,SO-86746,Customer Sale,117,77,System,Transaction processed for WH_200 location,system,2026-01-01
903,2101,Measuring Cup Set,WH_100,Sale,2025-09-09,-31,12.84,398.04,SO-41548,Customer Sale,833,802,System,Transaction processed for WH_100 location,system,2025-09-09
904,3052,Thermal Base Layer Set - Women's,WH_200,Sale,2025-10-18,-8,79.81,638.48,SO-89924,Customer Sale,18,10,System,Transaction processed for WH_200 location,system,2025-10-18
905,1541,TrekReady Hiking Boots,WH_200,Sale,2026-01-21,-3,108.54,325.62,SO-37113,Customer Sale,135,132,System,Transaction processed for WH_200 location,system,2026-01-21
906,3102,Winter Hiking Boots - Waterproof,WH_100,Transfer,2025-10-05,-37,134.96,4993.52,TRF-2920,Warehouse Transfer,49,12,System,Transaction processed for WH_100 location,system,2025-10-05
