TransactionID,ProductID,ProductName,ProductCategory,WarehouseLocation,TransactionType,TransactionDate,Quantity,UnitCost,TotalValue,ReferenceNumber,ReasonCode,StockBefore,StockAfter,ProcessedBy,Notes,CreatedBy,CreatedDate
1238,3051,Insulated Ski Jacket - Men's,Ski,Main,Receipt,2025-12-31,58,206.23,11961.63,PO-5776,Purchase Order Receipt,47,105,system,Transaction processed for Main location,system,2025-12-31
1239,1552,TrekMaster Camping Chair,Camping,Main,Sale,2026-03-02,-46,57.02,-2622.92,SO-35981,Customer Sale,194,148,warehouse2,Transaction processed for Main location,system,2026-03-02
1240,3011,Alpine Pro Racing Skis - 170cm,Ski,Main,Damage,2025-08-29,-8,1010.23,-8081.84,DMG-1240,Warehouse Damage,37,29,warehouse1,Transaction processed for Main location,system,2025-08-29
1241,3042,Aluminum All-Mountain Poles - 115cm,Ski,Backup,Sale,2026-03-14,-50,60.04,-3002.0,SO-33568,Customer Sale,77,27,warehouse2,Transaction processed for Backup location,system,2026-03-14
1242,1572,MountainDream Sleeping Bag,Camping,Main,Receipt,2025-10-28,20,222.09,4441.77,PO-5669,Purchase Order Receipt,45,65,warehouse2,Transaction processed for Main location,system,2025-10-28
1243,2081,Food Storage Set,Kitchen,Main,Damage,2025-12-21,-10,24.64,-246.4,DMG-1243,Quality Issue,69,59,warehouse1,Transaction processed for Main location,system,2025-12-21
1244,3102,Winter Hiking Boots - Waterproof,Ski,Backup,Sale,2025-07-16,-7,157.94,-1105.58,SO-95661,Customer Sale,75,68,warehouse2,Transaction processed for Backup location,system,2025-07-16
1245,1572,MountainDream Sleeping Bag,Camping,Main,Sale,2025-09-03,-6,223.02,-1338.12,SO-25174,Customer Sale,87,81,warehouse1,Transaction processed for Main location,system,2025-09-03
1246,2011,Coffee Maker,Kitchen,Main,Damage,2025-07-09,-3,128.11,-384.33,DMG-1246,Shipping Damage,21,18,warehouse1,Transaction processed for Main location,system,2025-07-09
1247,3061,Professional Ski Helmet,Ski,Main,Sale,2025-07-15,-17,121.49,-2065.33,SO-14481,Customer Sale,10,-7,warehouse1,Transaction processed for Main location,system,2025-07-15
1248,2111,High-Speed Blender,Kitchen,Backup,Sale,2025-10-29,-23,153.9,-3539.7,SO-54020,Customer Sale,94,71,warehouse2,Transaction processed for Backup location,system,2025-10-29
1249,1563,CompactCook Camping Stove,Camping,Main,Sale,2025-09-03,-17,63.43,-1078.31,SO-37446,Customer Sale,145,128,system,Transaction processed for Main location,system,2025-09-03
1250,1563,CompactCook Camping Stove,Camping,Main,Adjustment,2026-03-13,9,63.43,570.87,ADJ-1250,System Correction,85,94,warehouse1,Transaction processed for Main location,system,2026-03-13
1251,1543,TrekStar Hiking Sandals,Camping,Backup,Damage,2025-12-12,-2,62.07,-124.14,DMG-1251,Shipping Damage,88,86,warehouse1,Transaction processed for Backup location,system,2025-12-12
1252,2111,High-Speed Blender,Kitchen,Backup,Receipt,2025-12-10,76,146.25,11114.82,PO-9767,Purchase Order Receipt,29,105,warehouse2,Transaction processed for Backup location,system,2025-12-10
1253,1531,Summit Breeze Jacket,Camping,Backup,Sale,2025-07-03,-45,108.88,-4899.6,SO-65342,Customer Sale,80,35,system,Transaction processed for Backup location,system,2025-07-03
1254,3053,Waterproof Ski Pants,Ski,Main,Adjustment,2025-08-11,13,192.99,2508.87,ADJ-1254,Cycle Count,99,112,warehouse1,Transaction processed for Main location,system,2025-08-11
1255,1571,CozyNights Sleeping Bag,Camping,Backup,Sale,2026-04-13,-43,124.78,-5365.54,SO-57801,Customer Sale,10,-33,warehouse2,Transaction processed for Backup location,system,2026-04-13
1256,3051,Insulated Ski Jacket - Men's,Ski,Main,Sale,2025-10-22,-11,205.78,-2263.58,SO-46892,Customer Sale,2,-9,system,Transaction processed for Main location,system,2025-10-22
1257,3091,Freestyle Snowboard - 155cm,Ski,Regional,Receipt,2026-02-23,175,439.88,76978.97,PO-6305,Purchase Order Receipt,97,272,warehouse2,Transaction processed for Regional location,system,2026-02-23
1258,2021,Chef Knife,Kitchen,Main,Sale,2026-03-27,-44,64.53,-2839.32,SO-97484,Customer Sale,88,44,warehouse1,Transaction processed for Main location,system,2026-03-27
1259,2021,Chef Knife,Kitchen,Main,Sale,2025-11-09,-48,64.53,-3097.44,SO-18359,Customer Sale,82,34,system,Transaction processed for Main location,system,2025-11-09
1260,2111,High-Speed Blender,Kitchen,Backup,Transfer,2026-01-26,-16,153.9,-2462.4,TRF-4543,Warehouse Transfer,96,80,warehouse1,Transaction processed for Backup location,system,2026-01-26
1261,2111,High-Speed Blender,Kitchen,Backup,Receipt,2026-03-28,139,152.29,21168.66,PO-1879,Purchase Order Receipt,69,208,system,Transaction processed for Backup location,system,2026-03-28
1262,2111,High-Speed Blender,Kitchen,Backup,Sale,2025-07-27,-47,153.9,-7233.3,SO-42673,Customer Sale,31,-16,warehouse1,Transaction processed for Backup location,system,2025-07-27
1263,1522,SummitClimber Backpack,Camping,Backup,Sale,2026-01-19,-7,161.55,-1130.85,SO-33240,Customer Sale,56,49,system,Transaction processed for Backup location,system,2026-01-19
1264,1553,Adventure Dining Table,Camping,Backup,Sale,2025-07-02,-16,110.31,-1764.96,SO-99725,Customer Sale,116,100,warehouse2,Transaction processed for Backup location,system,2025-07-02
1265,2061,Mixing Bowl,Kitchen,Main,Sale,2026-03-22,-26,29.75,-773.5,SO-90670,Customer Sale,26,0,system,Transaction processed for Main location,system,2026-03-22
1266,1572,MountainDream Sleeping Bag,Camping,Main,Sale,2025-07-05,-32,223.02,-7136.64,SO-75942,Customer Sale,76,44,system,Transaction processed for Main location,system,2025-07-05
1267,2041,Serving Platter,Kitchen,Main,Adjustment,2026-02-04,-8,49.94,-399.52,ADJ-1267,Physical Count,50,42,warehouse1,Transaction processed for Main location,system,2026-02-04
1268,2061,Mixing Bowl,Kitchen,Main,Sale,2026-01-17,-7,29.75,-208.25,SO-30107,Customer Sale,9,2,warehouse1,Transaction processed for Main location,system,2026-01-17
1269,3013,Beginner's Choice Alpine Skis - 160cm,Ski,Backup,Sale,2025-11-15,-28,324.01,-9072.28,SO-81177,Customer Sale,55,27,system,Transaction processed for Backup location,system,2025-11-15
1270,1511,Alpine Explorer Tent,Camping,Main,Sale,2025-07-06,-46,319.45,-14694.7,SO-17049,Customer Sale,26,-20,warehouse1,Transaction processed for Main location,system,2025-07-06
1271,2041,Serving Platter,Kitchen,Main,Receipt,2026-01-21,78,50.16,3912.81,PO-3918,Purchase Order Receipt,53,131,warehouse2,Transaction processed for Main location,system,2026-01-21
1272,3102,Winter Hiking Boots - Waterproof,Ski,Backup,Sale,2025-07-04,-16,157.94,-2527.04,SO-21716,Customer Sale,52,36,warehouse2,Transaction processed for Backup location,system,2025-07-04
1273,3041,Carbon Fiber Racing Poles - 120cm,Ski,Main,Damage,2026-04-16,-6,130.35,-782.1,DMG-1273,Warehouse Damage,10,4,system,Transaction processed for Main location,system,2026-04-16
1274,3012,Mountain Master All-Terrain Skis - 165cm,Ski,Main,Adjustment,2026-04-10,11,585.91,6445.01,ADJ-1274,System Correction,173,184,warehouse1,Transaction processed for Main location,system,2026-04-10
1275,3103,Snowboard Bindings - Pro,Ski,Main,Sale,2025-11-15,-28,233.22,-6530.16,SO-67228,Customer Sale,19,-9,warehouse2,Transaction processed for Main location,system,2025-11-15
1276,2012,Espresso Machine,Kitchen,Main,Sale,2026-02-10,-5,285.82,-1429.1,SO-76775,Customer Sale,82,77,system,Transaction processed for Main location,system,2026-02-10
1277,3041,Carbon Fiber Racing Poles - 120cm,Ski,Main,Adjustment,2026-01-18,-5,130.35,-651.75,ADJ-1277,Physical Count,104,99,system,Transaction processed for Main location,system,2026-01-18
1278,2011,Coffee Maker,Kitchen,Main,Receipt,2025-12-31,53,131.44,6966.46,PO-9401,Purchase Order Receipt,58,111,warehouse1,Transaction processed for Main location,system,2025-12-31
1279,1541,TrekReady Hiking Boots,Camping,Backup,Receipt,2026-02-18,97,106.63,10343.13,PO-4393,Purchase Order Receipt,106,203,system,Transaction processed for Backup location,system,2026-02-18
1280,3041,Carbon Fiber Racing Poles - 120cm,Ski,Main,Sale,2025-10-13,-26,130.35,-3389.1,SO-55437,Customer Sale,79,53,warehouse2,Transaction processed for Main location,system,2025-10-13
1281,1531,Summit Breeze Jacket,Camping,Backup,Adjustment,2025-11-19,-20,108.88,-2177.6,ADJ-1281,Cycle Count,24,4,system,Transaction processed for Backup location,system,2025-11-19
1282,3071,Ski Boot Bag - Premium,Ski,Main,Receipt,2026-04-16,180,46.77,8418.79,PO-6548,Purchase Order Receipt,77,257,warehouse2,Transaction processed for Main location,system,2026-04-16
1283,1532,TrailBlaze Hiking Pants,Camping,Main,Transfer,2026-03-23,-6,64.18,-385.08,TRF-9440,Warehouse Transfer,61,55,system,Transaction processed for Main location,system,2026-03-23
1284,1552,TrekMaster Camping Chair,Camping,Main,Receipt,2025-07-08,70,59.36,4154.96,PO-6656,Purchase Order Receipt,192,262,warehouse2,Transaction processed for Main location,system,2025-07-08
1285,3021,Nordic Classic XC Skis - 185cm,Ski,Backup,Transfer,2025-10-26,-33,248.57,-8202.81,TRF-6607,Warehouse Transfer,151,118,warehouse2,Transaction processed for Backup location,system,2025-10-26
1286,1561,EcoFire Camping Stove,Camping,Backup,Receipt,2026-04-10,153,77.63,11877.56,PO-5775,Purchase Order Receipt,88,241,warehouse1,Transaction processed for Backup location,system,2026-04-10
1287,1521,Adventurer Pro Backpack,Camping,Backup,Transfer,2025-12-19,-13,114.97,-1494.61,TRF-7541,Warehouse Transfer,138,125,warehouse1,Transaction processed for Backup location,system,2025-12-19
1288,2011,Coffee Maker,Kitchen,Main,Transfer,2025-11-27,-35,128.11,-4483.85,TRF-1188,Warehouse Transfer,111,76,warehouse2,Transaction processed for Main location,system,2025-11-27
1289,2101,Measuring Cup Set,Kitchen,Main,Sale,2025-07-29,-20,13.62,-272.4,SO-26366,Customer Sale,21,1,warehouse1,Transaction processed for Main location,system,2025-07-29
1290,3081,All-Temp Ski Wax Kit,Ski,Backup,Sale,2026-02-20,-41,62.56,-2564.96,SO-44109,Customer Sale,109,68,system,Transaction processed for Backup location,system,2026-02-20
1291,2031,Coffee Mug,Kitchen,Regional,Sale,2025-09-21,-45,22.75,-1023.75,SO-46320,Customer Sale,31,-14,warehouse2,Transaction processed for Regional location,system,2025-09-21
1292,1562,PowerBurner Camping Stove,Camping,Main,Sale,2025-08-04,-37,135.55,-5015.35,SO-77651,Customer Sale,153,116,system,Transaction processed for Main location,system,2025-08-04
1293,1523,TrailLite Daypack,Camping,Main,Receipt,2026-03-28,132,53.27,7032.26,PO-2095,Purchase Order Receipt,241,373,warehouse2,Transaction processed for Main location,system,2026-03-28
1294,3104,Ski Tuning Bench - Portable,Ski,Main,Adjustment,2026-01-17,3,138.95,416.85,ADJ-1294,Cycle Count,58,61,warehouse1,Transaction processed for Main location,system,2026-01-17
1295,3102,Winter Hiking Boots - Waterproof,Ski,Backup,Receipt,2025-12-12,65,154.47,10040.54,PO-2279,Purchase Order Receipt,23,88,system,Transaction processed for Backup location,system,2025-12-12
1296,3101,Winter Boots - Insulated,Ski,Regional,Receipt,2025-09-03,91,121.2,11029.04,PO-7735,Purchase Order Receipt,178,269,warehouse1,Transaction processed for Regional location,system,2025-09-03
1297,1533,RainGuard Hiking Jacket,Camping,Main,Receipt,2025-08-22,27,136.47,3684.65,PO-5987,Purchase Order Receipt,81,108,warehouse2,Transaction processed for Main location,system,2025-08-22
1298,1523,TrailLite Daypack,Camping,Main,Sale,2025-09-11,-40,52.89,-2115.6,SO-67487,Customer Sale,132,92,warehouse1,Transaction processed for Main location,system,2025-09-11
1299,3021,Nordic Classic XC Skis - 185cm,Ski,Backup,Sale,2026-04-18,-35,248.57,-8699.95,SO-30430,Customer Sale,32,-3,warehouse1,Transaction processed for Backup location,system,2026-04-18
1300,2022,Fork Set,Kitchen,Main,Return,2026-02-18,4,25.88,103.52,RET-48600,Customer Return,38,42,warehouse1,Transaction processed for Main location,system,2026-02-18
1301,3012,Mountain Master All-Terrain Skis - 165cm,Ski,Backup,Sale,2026-01-30,-7,585.91,-4101.37,SO-60214,Customer Sale,14,7,warehouse2,Transaction processed for Backup location,system,2026-01-30
1302,3051,Insulated Ski Jacket - Men's,Ski,Main,Receipt,2026-03-10,84,205.35,17249.01,PO-1657,Purchase Order Receipt,8,92,warehouse1,Transaction processed for Main location,system,2026-03-10
1303,2051,Ice Cream Bowl,Kitchen,Main,Sale,2026-01-03,-20,18.6,-372.0,SO-60822,Customer Sale,114,94,system,Transaction processed for Main location,system,2026-01-03
1304,2031,Coffee Mug,Kitchen,Regional,Sale,2026-04-20,-34,22.75,-773.5,SO-22105,Customer Sale,176,142,system,Transaction processed for Regional location,system,2026-04-20
1305,2031,Coffee Mug,Kitchen,Regional,Sale,2025-09-05,-33,22.75,-750.75,SO-73454,Customer Sale,50,17,warehouse1,Transaction processed for Regional location,system,2025-09-05
1306,3042,Aluminum All-Mountain Poles - 115cm,Ski,Backup,Adjustment,2025-11-11,-5,60.04,-300.2,ADJ-1306,Cycle Count,49,44,warehouse1,Transaction processed for Backup location,system,2025-11-11
1307,1572,MountainDream Sleeping Bag,Camping,Main,Sale,2025-11-21,-21,223.02,-4683.42,SO-46409,Customer Sale,112,91,warehouse1,Transaction processed for Main location,system,2025-11-21
1308,3052,Thermal Base Layer Set - Women's,Ski,Backup,Receipt,2026-01-23,13,109.61,1424.94,PO-3740,Purchase Order Receipt,120,133,warehouse1,Transaction processed for Backup location,system,2026-01-23
1309,2081,Food Storage Set,Kitchen,Main,Sale,2025-12-30,-24,24.64,-591.36,SO-57202,Customer Sale,8,-16,system,Transaction processed for Main location,system,2025-12-30
1310,1581,LED Headlamp - Rechargeable,Camping,Main,Receipt,2025-07-22,194,57.53,11160.23,PO-7802,Purchase Order Receipt,188,382,warehouse2,Transaction processed for Main location,system,2025-07-22
1311,3103,Snowboard Bindings - Pro,Ski,Main,Adjustment,2025-12-18,1,233.22,233.22,ADJ-1311,System Correction,43,44,warehouse1,Transaction processed for Main location,system,2025-12-18
1312,1552,TrekMaster Camping Chair,Camping,Main,Return,2025-08-23,5,45.62,228.08,RET-85724,Customer Return,10,15,warehouse1,Transaction processed for Main location,system,2025-08-23
1313,3091,Freestyle Snowboard - 155cm,Ski,Regional,Adjustment,2025-09-14,9,436.65,3929.85,ADJ-1313,Physical Count,181,190,system,Transaction processed for Regional location,system,2025-09-14
1314,1533,RainGuard Hiking Jacket,Camping,Main,Receipt,2025-12-19,73,132.64,9682.39,PO-8039,Purchase Order Receipt,106,179,warehouse2,Transaction processed for Main location,system,2025-12-19
1315,1512,SkyView 2-Person Tent,Camping,Backup,Receipt,2026-03-08,169,213.33,36052.68,PO-8734,Purchase Order Receipt,208,377,warehouse1,Transaction processed for Backup location,system,2026-03-08
1316,1543,TrekStar Hiking Sandals,Camping,Backup,Damage,2025-11-13,-7,62.07,-434.49,DMG-1316,Quality Issue,10,3,warehouse1,Transaction processed for Backup location,system,2025-11-13
1317,3081,All-Temp Ski Wax Kit,Ski,Backup,Receipt,2025-12-14,175,65.52,11465.42,PO-7543,Purchase Order Receipt,90,265,system,Transaction processed for Backup location,system,2025-12-14
1318,1531,Summit Breeze Jacket,Camping,Main,Transfer,2026-02-04,-47,108.88,-5117.36,TRF-7570,Warehouse Transfer,142,95,system,Transaction processed for Main location,system,2026-02-04
1319,1522,SummitClimber Backpack,Camping,Backup,Sale,2025-07-23,-29,161.55,-4684.95,SO-50113,Customer Sale,30,1,warehouse1,Transaction processed for Backup location,system,2025-07-23
1320,3053,Waterproof Ski Pants,Ski,Main,Transfer,2025-08-11,-28,192.99,-5403.72,TRF-1177,Warehouse Transfer,43,15,warehouse1,Transaction processed for Main location,system,2025-08-11
1321,2011,Coffee Maker,Kitchen,Main,Sale,2025-07-19,-26,128.11,-3330.86,SO-80818,Customer Sale,38,12,warehouse1,Transaction processed for Main location,system,2025-07-19
1322,1541,TrekReady Hiking Boots,Camping,Backup,Sale,2026-01-07,-3,108.03,-324.09,SO-81211,Customer Sale,115,112,warehouse1,Transaction processed for Backup location,system,2026-01-07
1323,2041,Serving Platter,Kitchen,Main,Transfer,2025-10-09,-44,49.94,-2197.36,TRF-6358,Warehouse Transfer,68,24,warehouse2,Transaction processed for Main location,system,2025-10-09
1324,1531,Summit Breeze Jacket,Camping,Backup,Receipt,2025-12-19,164,108.27,17755.73,PO-9196,Purchase Order Receipt,63,227,system,Transaction processed for Backup location,system,2025-12-19
1325,1562,PowerBurner Camping Stove,Camping,Main,Receipt,2026-03-20,185,138.31,25588.1,PO-9008,Purchase Order Receipt,64,249,system,Transaction processed for Main location,system,2026-03-20
1326,1521,Adventurer Pro Backpack,Camping,Backup,Sale,2025-07-04,-37,114.97,-4253.89,SO-82370,Customer Sale,104,67,warehouse1,Transaction processed for Backup location,system,2025-07-04
1327,3053,Waterproof Ski Pants,Ski,Main,Return,2026-01-27,5,154.39,771.96,RET-38791,Customer Return,94,99,system,Transaction processed for Main location,system,2026-01-27
1328,1543,TrekStar Hiking Sandals,Camping,Backup,Receipt,2026-02-17,74,63.56,4703.66,PO-8254,Purchase Order Receipt,77,151,system,Transaction processed for Backup location,system,2026-02-17
1329,2091,Spatula,Kitchen,Main,Receipt,2026-04-10,176,7.63,1343.7,PO-1669,Purchase Order Receipt,48,224,system,Transaction processed for Main location,system,2026-04-10
1330,1521,Adventurer Pro Backpack,Camping,Backup,Transfer,2025-07-17,-15,114.97,-1724.55,TRF-7533,Warehouse Transfer,107,92,warehouse2,Transaction processed for Backup location,system,2025-07-17
1331,3012,Mountain Master All-Terrain Skis - 165cm,Ski,Backup,Receipt,2025-11-23,49,570.9,27974.25,PO-3354,Purchase Order Receipt,100,149,system,Transaction processed for Backup location,system,2025-11-23
1332,3092,All-Mountain Snowboard - 158cm,Ski,Main,Sale,2025-07-25,-41,498.01,-20418.41,SO-41398,Customer Sale,41,0,system,Transaction processed for Main location,system,2025-07-25
1333,1542,TrailWalker Hiking Shoes,Camping,Main,Receipt,2025-09-18,49,94.7,4640.17,PO-7133,Purchase Order Receipt,41,90,warehouse1,Transaction processed for Main location,system,2025-09-18
1334,1511,Alpine Explorer Tent,Camping,Main,Receipt,2025-12-04,132,310.58,40997.05,PO-7548,Purchase Order Receipt,66,198,warehouse2,Transaction processed for Main location,system,2025-12-04
1335,3062,Anti-Fog Ski Goggles,Ski,Main,Damage,2026-02-21,-9,95.15,-856.35,DMG-1335,Quality Issue,90,81,warehouse1,Transaction processed for Main location,system,2026-02-21
1336,3052,Thermal Base Layer Set - Women's,Ski,Backup,Sale,2026-04-18,-2,105.09,-210.18,SO-55568,Customer Sale,126,124,warehouse2,Transaction processed for Backup location,system,2026-04-18
1337,1542,TrailWalker Hiking Shoes,Camping,Main,Receipt,2025-12-07,78,100.43,7833.83,PO-8327,Purchase Order Receipt,42,120,warehouse2,Transaction processed for Main location,system,2025-12-07
